TransactionDate,DateKey,Year,Month,Day,DayOfWeek
2024-02-28 01:43:35.504546,20240228,2024,2,28,2
2024-03-02 19:51:35.504549,20240302,2024,3,2,5
2023-11-12 01:49:35.504552,20231112,2023,11,12,6
2024-06-24 17:26:35.504556,20240624,2024,6,24,0
2024-01-09 10:36:35.504565,20240109,2024,1,9,1
2024-04-30 18:48:35.504569,20240430,2024,4,30,1
2024-10-11 02:10:35.504572,20241011,2024,10,11,4
2024-05-20 12:08:35.504575,20240520,2024,5,20,0
2024-02-15 07:53:35.504578,20240215,2024,2,15,3
2024-03-31 17:53:35.504582,20240331,2024,3,31,6
2024-01-23 01:33:35.504585,20240123,2024,1,23,1
2024-03-15 17:33:35.504588,20240315,2024,3,15,4
2024-01-28 11:16:35.504592,20240128,2024,1,28,6
2024-07-16 10:00:35.504595,20240716,2024,7,16,1
2024-02-19 16:15:35.504598,20240219,2024,2,19,0
2024-01-25 04:44:35.504602,20240125,2024,1,25,3
2024-07-26 06:47:35.504608,20240726,2024,7,26,4
2023-12-06 06:15:35.504614,20231206,2023,12,6,2
2024-08-29 19:42:35.504620,20240829,2024,8,29,3
2023-12-17 00:54:35.504625,20231217,2023,12,17,6
2024-07-01 15:46:35.504629,20240701,2024,7,1,0
2024-06-06 08:57:35.504632,20240606,2024,6,6,3
2024-01-17 21:09:35.504636,20240117,2024,1,17,2
2023-11-28 10:47:35.504639,20231128,2023,11,28,1
2024-02-22 12:49:35.504642,20240222,2024,2,22,3
2023-11-15 11:18:35.504646,20231115,2023,11,15,2
2024-04-11 02:27:35.504649,20240411,2024,4,11,3
2023-11-25 02:08:35.504653,20231125,2023,11,25,5
2023-12-23 10:56:35.504656,20231223,2023,12,23,5
2024-10-21 05:02:35.504659,20241021,2024,10,21,0
2024-10-11 03:18:35.504663,20241011,2024,10,11,4
2023-11-13 04:46:35.504666,20231113,2023,11,13,0
2024-08-20 12:20:35.504669,20240820,2024,8,20,1
2024-04-21 14:54:35.504672,20240421,2024,4,21,6
2024-08-15 13:00:35.504676,20240815,2024,8,15,3
2023-11-04 12:56:35.504679,20231104,2023,11,4,5
2024-10-18 01:55:35.504683,20241018,2024,10,18,4
2024-08-31 16:54:35.504687,20240831,2024,8,31,5
2023-11-21 23:21:35.504693,20231121,2023,11,21,1
2024-02-13 22:51:35.504699,20240213,2024,2,13,1
2024-05-16 16:00:35.504706,20240516,2024,5,16,3
2024-05-02 20:08:35.504709,20240502,2024,5,2,3
2024-08-30 03:19:35.504712,20240830,2024,8,30,4
2024-02-17 06:37:35.504716,20240217,2024,2,17,5
2024-02-02 23:20:35.504719,20240202,2024,2,2,4
2024-05-30 12:04:35.504722,20240530,2024,5,30,3
2023-11-26 07:00:35.504726,20231126,2023,11,26,6
2024-03-20 22:56:35.504729,20240320,2024,3,20,2
2023-11-12 11:51:35.504732,20231112,2023,11,12,6
2024-02-18 01:23:35.504736,20240218,2024,2,18,6
2024-03-26 09:07:35.504739,20240326,2024,3,26,1
2024-07-12 22:59:35.504743,20240712,2024,7,12,4
2024-05-03 10:12:35.504746,20240503,2024,5,3,4
2024-09-29 05:09:35.504749,20240929,2024,9,29,6
2024-07-05 19:48:35.504752,20240705,2024,7,5,4
2024-09-02 14:11:35.504756,20240902,2024,9,2,0
2024-03-13 06:52:35.504759,20240313,2024,3,13,2
2024-09-22 12:21:35.504762,20240922,2024,9,22,6
2024-01-13 06:27:35.504765,20240113,2024,1,13,5
2024-01-12 04:25:35.504771,20240112,2024,1,12,4
2023-11-28 10:43:35.504777,20231128,2023,11,28,1
2024-06-18 18:04:35.504783,20240618,2024,6,18,1
2024-04-29 15:41:35.504789,20240429,2024,4,29,0
2024-06-03 05:55:35.504796,20240603,2024,6,3,0
2023-10-28 15:13:35.504800,20231028,2023,10,28,5
2024-01-18 20:07:35.504803,20240118,2024,1,18,3
2024-06-29 09:47:35.504806,20240629,2024,6,29,5
2024-06-13 03:35:35.504810,20240613,2024,6,13,3
2024-04-19 18:33:35.504813,20240419,2024,4,19,4
2024-08-30 14:39:35.504816,20240830,2024,8,30,4
2023-12-03 04:47:35.504819,20231203,2023,12,3,6
2024-02-23 15:36:35.504823,20240223,2024,2,23,4
2024-06-09 08:12:35.504826,20240609,2024,6,9,6
2024-02-11 05:13:35.504829,20240211,2024,2,11,6
2024-05-22 06:28:35.504833,20240522,2024,5,22,2
2024-04-22 18:59:35.504836,20240422,2024,4,22,0
2024-04-09 14:31:35.504839,20240409,2024,4,9,1
2024-05-22 03:51:35.504842,20240522,2024,5,22,2
2024-01-02 07:48:35.504846,20240102,2024,1,2,1
2024-08-01 02:24:35.504849,20240801,2024,8,1,3
2023-10-27 22:04:35.504855,20231027,2023,10,27,4
2024-03-15 23:40:35.504861,20240315,2024,3,15,4
2024-01-10 17:38:35.504867,20240110,2024,1,10,2
2024-06-02 06:48:35.504873,20240602,2024,6,2,6
2024-01-31 00:20:35.504878,20240131,2024,1,31,2
2024-07-21 06:07:35.504884,20240721,2024,7,21,6
2024-07-20 20:05:35.504890,20240720,2024,7,20,5
2024-06-15 00:15:35.504896,20240615,2024,6,15,5
2023-11-03 14:51:35.504902,20231103,2023,11,3,4
2023-12-19 18:22:35.504913,20231219,2023,12,19,1
2024-09-04 15:46:35.504919,20240904,2024,9,4,2
2024-04-09 03:37:35.504925,20240409,2024,4,9,1
2024-04-13 22:00:35.504931,20240413,2024,4,13,5
2024-02-25 07:49:35.504936,20240225,2024,2,25,6
2023-11-08 15:13:35.504940,20231108,2023,11,8,2
2024-01-11 07:06:35.504943,20240111,2024,1,11,3
2024-01-01 07:20:35.504946,20240101,2024,1,1,0
2024-03-12 20:01:35.504950,20240312,2024,3,12,1
2023-11-12 02:40:35.505026,20231112,2023,11,12,6
2024-06-25 21:02:35.505034,20240625,2024,6,25,1
2023-11-26 17:55:35.505040,20231126,2023,11,26,6
2024-09-04 07:26:35.505045,20240904,2024,9,4,2
2024-09-11 03:37:35.505048,20240911,2024,9,11,2
2024-08-08 11:30:35.505052,20240808,2024,8,8,3
2024-02-24 11:21:35.505055,20240224,2024,2,24,5
2024-03-18 05:48:35.505058,20240318,2024,3,18,0
2024-06-16 09:31:35.505062,20240616,2024,6,16,6
2023-11-21 18:01:35.505065,20231121,2023,11,21,1
2024-01-24 20:02:35.505068,20240124,2024,1,24,2
2024-04-12 07:38:35.505072,20240412,2024,4,12,4
2024-02-06 10:04:35.505075,20240206,2024,2,6,1
2024-07-27 13:51:35.505078,20240727,2024,7,27,5
2024-04-14 11:10:35.505082,20240414,2024,4,14,6
2024-09-26 20:19:35.505085,20240926,2024,9,26,3
2024-02-14 15:45:35.505089,20240214,2024,2,14,2
2024-08-23 11:31:35.505092,20240823,2024,8,23,4
2024-08-08 07:40:35.505095,20240808,2024,8,8,3
2023-10-21 19:22:35.505098,20231021,2023,10,21,5
2024-01-18 11:00:35.505102,20240118,2024,1,18,3
2023-12-13 08:37:35.505106,20231213,2023,12,13,2
2023-12-06 03:44:35.505112,20231206,2023,12,6,2
2024-02-12 22:22:35.505119,20240212,2024,2,12,0
2024-02-21 19:19:35.505124,20240221,2024,2,21,2
2024-09-24 16:00:35.505128,20240924,2024,9,24,1
2024-09-30 23:21:35.505131,20240930,2024,9,30,0
2024-07-22 05:57:35.505134,20240722,2024,7,22,0
2024-04-20 01:22:35.505138,20240420,2024,4,20,5
2024-02-11 17:47:35.505141,20240211,2024,2,11,6
2024-09-30 14:20:35.505144,20240930,2024,9,30,0
2024-02-23 02:12:35.505148,20240223,2024,2,23,4
2024-06-04 13:24:35.505151,20240604,2024,6,4,1
2024-07-21 21:55:35.505154,20240721,2024,7,21,6
2024-09-23 11:30:35.505158,20240923,2024,9,23,0
2024-09-28 07:00:35.505161,20240928,2024,9,28,5
2024-08-03 04:31:35.505164,20240803,2024,8,3,5
2023-11-08 16:22:35.505168,20231108,2023,11,8,2
2024-01-07 04:19:35.505171,20240107,2024,1,7,6
2024-03-05 07:28:35.505174,20240305,2024,3,5,1
2024-10-17 13:45:35.505178,20241017,2024,10,17,3
2024-06-27 10:28:35.505181,20240627,2024,6,27,3
2023-11-08 12:06:35.505184,20231108,2023,11,8,2
2024-03-10 15:58:35.505187,20240310,2024,3,10,6
2024-06-21 15:12:35.505191,20240621,2024,6,21,4
2024-08-07 13:31:35.505194,20240807,2024,8,7,2
2024-01-07 14:10:35.505197,20240107,2024,1,7,6
2024-08-26 17:34:35.505201,20240826,2024,8,26,0
2024-05-30 07:35:35.505204,20240530,2024,5,30,3
2024-09-20 05:13:35.505207,20240920,2024,9,20,4
2024-09-01 20:37:35.505211,20240901,2024,9,1,6
2023-11-30 13:26:35.505216,20231130,2023,11,30,3
2024-04-03 16:12:35.505222,20240403,2024,4,3,2
2024-03-07 09:35:35.505228,20240307,2024,3,7,3
2024-06-03 21:04:35.505233,20240603,2024,6,3,0
2024-06-28 15:39:35.505239,20240628,2024,6,28,4
2024-04-05 09:47:35.505245,20240405,2024,4,5,4
2024-01-26 14:27:35.505251,20240126,2024,1,26,4
2024-03-23 04:37:35.505257,20240323,2024,3,23,5
2024-07-30 01:17:35.505263,20240730,2024,7,30,1
2024-01-06 02:07:35.505268,20240106,2024,1,6,5
2024-10-09 05:31:35.505271,20241009,2024,10,9,2
2023-10-30 01:23:35.505274,20231030,2023,10,30,0
2023-12-22 05:02:35.505278,20231222,2023,12,22,4
2024-05-09 13:20:35.505281,20240509,2024,5,9,3
2024-09-26 02:08:35.505287,20240926,2024,9,26,3
2024-02-25 05:11:35.505293,20240225,2024,2,25,6
2024-09-30 16:16:35.505298,20240930,2024,9,30,0
2024-09-10 01:52:35.505304,20240910,2024,9,10,1
2024-07-14 02:38:35.505310,20240714,2024,7,14,6
2024-09-18 16:02:35.505316,20240918,2024,9,18,2
2023-11-25 00:49:35.505320,20231125,2023,11,25,5
2024-05-12 05:02:35.505324,20240512,2024,5,12,6
2024-08-16 17:21:35.505327,20240816,2024,8,16,4
2024-09-07 11:06:35.505330,20240907,2024,9,7,5
2024-04-17 15:26:35.505334,20240417,2024,4,17,2
2024-09-11 23:59:35.505344,20240911,2024,9,11,2
2024-03-22 21:09:35.505350,20240322,2024,3,22,4
2023-11-06 15:57:35.505356,20231106,2023,11,6,0
2024-03-17 06:51:35.505362,20240317,2024,3,17,6
2024-08-25 21:28:35.505368,20240825,2024,8,25,6
2024-10-15 16:30:35.505373,20241015,2024,10,15,1
2024-03-01 23:15:35.505378,20240301,2024,3,1,4
2024-10-05 00:03:35.505386,20241005,2024,10,5,5
2023-12-09 05:06:35.505390,20231209,2023,12,9,5
2024-10-15 14:04:35.505394,20241015,2024,10,15,1
2024-03-30 00:06:35.505397,20240330,2024,3,30,5
2024-04-07 11:08:35.505400,20240407,2024,4,7,6
2024-09-19 11:22:35.505404,20240919,2024,9,19,3
2023-12-15 06:05:35.505408,20231215,2023,12,15,4
2024-02-16 07:16:35.505413,20240216,2024,2,16,4
2024-02-07 20:01:35.505419,20240207,2024,2,7,2
2024-02-04 04:45:35.505425,20240204,2024,2,4,6
2024-09-25 15:26:35.505431,20240925,2024,9,25,2
2024-06-25 07:31:35.505437,20240625,2024,6,25,1
2024-08-24 04:49:35.505442,20240824,2024,8,24,5
2024-04-07 08:43:35.505448,20240407,2024,4,7,6
2024-03-21 15:01:35.505454,20240321,2024,3,21,3
2024-01-17 13:14:35.505460,20240117,2024,1,17,2
2024-09-24 06:15:35.505466,20240924,2024,9,24,1
2024-07-19 08:05:35.505472,20240719,2024,7,19,4
2024-02-28 10:05:35.505481,20240228,2024,2,28,2
2024-05-14 04:23:35.505487,20240514,2024,5,14,1
2024-07-19 08:32:35.505490,20240719,2024,7,19,4
2024-05-08 18:09:35.505494,20240508,2024,5,8,2
2024-03-28 22:42:35.505497,20240328,2024,3,28,3
2024-04-15 02:28:35.505500,20240415,2024,4,15,0
2024-02-03 19:36:35.505503,20240203,2024,2,3,5
2024-06-07 04:28:35.505507,20240607,2024,6,7,4
2024-02-06 09:22:35.505510,20240206,2024,2,6,1
2024-02-05 23:54:35.505514,20240205,2024,2,5,0
2024-05-31 09:03:35.505517,20240531,2024,5,31,4
2024-05-18 23:30:35.505520,20240518,2024,5,18,5
2024-05-27 16:23:35.505524,20240527,2024,5,27,0
2024-01-22 16:45:35.505527,20240122,2024,1,22,0
2023-10-25 01:35:35.505530,20231025,2023,10,25,2
2023-12-05 18:55:35.505534,20231205,2023,12,5,1
2024-01-18 07:30:35.505537,20240118,2024,1,18,3
2024-05-10 06:33:35.505540,20240510,2024,5,10,4
2024-07-29 16:53:35.505544,20240729,2024,7,29,0
2024-10-05 23:44:35.505547,20241005,2024,10,5,5
2024-06-16 13:29:35.505550,20240616,2024,6,16,6
2023-10-28 19:12:35.505554,20231028,2023,10,28,5
2024-08-31 06:51:35.505557,20240831,2024,8,31,5
2024-04-27 21:05:35.505560,20240427,2024,4,27,5
2024-07-22 15:57:35.505576,20240722,2024,7,22,0
2024-02-27 01:47:35.505581,20240227,2024,2,27,1
2024-10-16 22:13:35.505586,20241016,2024,10,16,2
2024-06-25 05:14:35.505592,20240625,2024,6,25,1
2024-03-27 00:40:35.505597,20240327,2024,3,27,2
2024-05-03 16:09:35.505603,20240503,2024,5,3,4
2024-07-08 20:49:35.505608,20240708,2024,7,8,0
2024-03-16 03:25:35.505614,20240316,2024,3,16,5
2024-09-03 21:29:35.505619,20240903,2024,9,3,1
2024-10-18 04:30:35.505625,20241018,2024,10,18,4
2024-10-17 02:59:35.505632,20241017,2024,10,17,3
2024-07-17 15:44:35.505638,20240717,2024,7,17,2
2024-05-23 23:31:35.505641,20240523,2024,5,23,3
2024-05-05 18:56:35.505644,20240505,2024,5,5,6
2023-10-22 04:50:35.505648,20231022,2023,10,22,6
2024-06-12 10:48:35.505651,20240612,2024,6,12,2
2024-08-18 03:50:35.505655,20240818,2024,8,18,6
2024-01-13 14:18:35.505658,20240113,2024,1,13,5
2024-04-08 18:21:35.505661,20240408,2024,4,8,0
2024-07-31 09:35:35.505664,20240731,2024,7,31,2
2024-04-26 00:46:35.505668,20240426,2024,4,26,4
2024-02-28 08:03:35.505671,20240228,2024,2,28,2
2024-05-08 12:43:35.505674,20240508,2024,5,8,2
2024-07-23 04:20:35.505678,20240723,2024,7,23,1
2024-09-13 17:31:35.505681,20240913,2024,9,13,4
2024-04-02 21:21:35.505685,20240402,2024,4,2,1
2024-04-04 00:53:35.505690,20240404,2024,4,4,3
2024-02-14 06:03:35.505696,20240214,2024,2,14,2
2024-08-23 07:52:35.505701,20240823,2024,8,23,4
2024-03-15 15:49:35.505708,20240315,2024,3,15,4
2024-05-02 11:36:35.505711,20240502,2024,5,2,3
2024-08-12 06:16:35.505715,20240812,2024,8,12,0
2024-06-29 03:43:35.505718,20240629,2024,6,29,5
2024-09-24 11:26:35.505722,20240924,2024,9,24,1
2024-07-20 22:08:35.505725,20240720,2024,7,20,5
2024-04-13 15:59:35.505728,20240413,2024,4,13,5
2024-02-24 05:45:35.505731,20240224,2024,2,24,5
2024-08-28 02:31:35.505735,20240828,2024,8,28,2
2024-04-02 20:01:35.505738,20240402,2024,4,2,1
2024-07-06 23:48:35.505742,20240706,2024,7,6,5
2024-08-11 03:36:35.505745,20240811,2024,8,11,6
2024-01-03 18:02:35.505748,20240103,2024,1,3,2
2024-05-30 22:52:35.505752,20240530,2024,5,30,3
2024-09-04 12:13:35.505755,20240904,2024,9,4,2
2024-06-04 22:28:35.505758,20240604,2024,6,4,1
2024-08-10 17:01:35.505762,20240810,2024,8,10,5
2024-04-08 14:46:35.505765,20240408,2024,4,8,0
2024-01-24 03:38:35.505768,20240124,2024,1,24,2
2023-12-20 17:26:35.505772,20231220,2023,12,20,2
2024-08-24 06:43:35.505775,20240824,2024,8,24,5
2024-02-25 09:56:35.505779,20240225,2024,2,25,6
2024-02-08 00:29:35.505782,20240208,2024,2,8,3
2024-08-16 19:22:35.505785,20240816,2024,8,16,4
2024-10-07 03:16:35.505789,20241007,2024,10,7,0
2024-09-02 11:43:35.505792,20240902,2024,9,2,0
2024-09-09 10:54:35.505795,20240909,2024,9,9,0
2024-10-07 06:26:35.505798,20241007,2024,10,7,0
2023-12-04 09:49:35.505801,20231204,2023,12,4,0
2024-01-06 00:43:35.505805,20240106,2024,1,6,5
2023-11-25 19:05:35.505808,20231125,2023,11,25,5
2024-03-09 05:52:35.505812,20240309,2024,3,9,5
2024-08-15 04:10:35.505815,20240815,2024,8,15,3
2024-06-16 01:39:35.505818,20240616,2024,6,16,6
2024-07-17 23:30:35.505821,20240717,2024,7,17,2
2024-02-10 19:21:35.505825,20240210,2024,2,10,5
2024-03-31 00:15:35.505828,20240331,2024,3,31,6
2024-01-30 06:30:35.505831,20240130,2024,1,30,1
2024-01-15 04:51:35.505835,20240115,2024,1,15,0
2024-03-18 00:09:35.505838,20240318,2024,3,18,0
2024-02-21 11:42:35.505841,20240221,2024,2,21,2
2024-08-07 00:00:35.505845,20240807,2024,8,7,2
2024-07-06 14:31:35.505848,20240706,2024,7,6,5
2024-05-10 09:43:35.505851,20240510,2024,5,10,4
2024-03-03 19:30:35.505854,20240303,2024,3,3,6
2024-10-02 21:42:35.505858,20241002,2024,10,2,2
2023-11-12 03:47:35.505861,20231112,2023,11,12,6
2024-05-04 13:23:35.505865,20240504,2024,5,4,5
2024-07-05 13:29:35.505868,20240705,2024,7,5,4
2024-02-27 08:55:35.505872,20240227,2024,2,27,1
2024-06-19 06:07:35.505875,20240619,2024,6,19,2
2024-03-23 22:16:35.505878,20240323,2024,3,23,5
2024-07-22 02:32:35.505882,20240722,2024,7,22,0
2023-12-22 19:55:35.505885,20231222,2023,12,22,4
2024-03-22 17:27:35.505888,20240322,2024,3,22,4
2024-02-25 16:52:35.505892,20240225,2024,2,25,6
2024-06-01 23:33:35.505895,20240601,2024,6,1,5
2024-06-11 18:13:35.505898,20240611,2024,6,11,1
2023-12-11 02:34:35.505902,20231211,2023,12,11,0
2024-10-11 07:00:35.505905,20241011,2024,10,11,4
2024-02-21 22:23:35.505908,20240221,2024,2,21,2
2024-01-16 06:05:35.505912,20240116,2024,1,16,1
2024-03-08 03:41:35.505915,20240308,2024,3,8,4
2024-03-14 19:02:35.505918,20240314,2024,3,14,3
2023-11-30 06:07:35.505921,20231130,2023,11,30,3
2024-03-07 09:01:35.505925,20240307,2024,3,7,3
2024-02-09 00:25:35.505928,20240209,2024,2,9,4
2023-11-09 10:34:35.505934,20231109,2023,11,9,3
2023-11-12 06:44:35.505940,20231112,2023,11,12,6
2024-06-29 22:08:35.505946,20240629,2024,6,29,5
2023-11-03 19:26:35.505951,20231103,2023,11,3,4
2024-06-29 11:02:35.505957,20240629,2024,6,29,5
2024-06-27 18:29:35.505963,20240627,2024,6,27,3
2024-08-28 06:55:35.505969,20240828,2024,8,28,2
2024-06-19 01:34:35.505975,20240619,2024,6,19,2
2023-11-02 13:34:35.505981,20231102,2023,11,2,3
2024-08-26 14:51:35.505987,20240826,2024,8,26,0
2024-02-25 00:11:35.505993,20240225,2024,2,25,6
2024-10-01 11:19:35.505999,20241001,2024,10,1,1
2023-12-06 05:09:35.506005,20231206,2023,12,6,2
2024-07-12 13:46:35.506008,20240712,2024,7,12,4
2024-02-05 18:29:35.506012,20240205,2024,2,5,0
2024-08-20 06:43:35.506015,20240820,2024,8,20,1
2024-01-20 06:44:35.506019,20240120,2024,1,20,5
2024-04-13 19:54:35.506022,20240413,2024,4,13,5
2024-10-13 11:19:35.506025,20241013,2024,10,13,6
2024-10-07 23:30:35.506029,20241007,2024,10,7,0
2024-02-17 05:17:35.506032,20240217,2024,2,17,5
2024-02-03 22:48:35.506035,20240203,2024,2,3,5
2024-04-01 02:36:35.506039,20240401,2024,4,1,0
2024-08-05 05:25:35.506043,20240805,2024,8,5,0
2024-01-23 00:00:35.506046,20240123,2024,1,23,1
2024-02-10 06:42:35.506050,20240210,2024,2,10,5
2023-11-25 20:41:35.506053,20231125,2023,11,25,5
2024-08-07 14:03:35.506056,20240807,2024,8,7,2
2024-07-13 21:20:35.506060,20240713,2024,7,13,5
2024-07-28 05:33:35.506063,20240728,2024,7,28,6
2024-10-09 07:47:35.506066,20241009,2024,10,9,2
2023-12-19 18:11:35.506070,20231219,2023,12,19,1
2024-08-06 10:42:35.506073,20240806,2024,8,6,1
2024-08-17 17:08:35.506077,20240817,2024,8,17,5
2024-02-05 13:39:35.506082,20240205,2024,2,5,0
2024-01-05 05:53:35.506088,20240105,2024,1,5,4
2024-04-20 14:12:35.506094,20240420,2024,4,20,5
2024-07-21 13:55:35.506099,20240721,2024,7,21,6
2023-12-17 06:01:35.506106,20231217,2023,12,17,6
2024-05-26 11:57:35.506111,20240526,2024,5,26,6
2024-07-13 15:39:35.506114,20240713,2024,7,13,5
2023-12-14 13:36:35.506117,20231214,2023,12,14,3
2024-07-27 21:01:35.506120,20240727,2024,7,27,5
2024-10-20 07:04:35.506124,20241020,2024,10,20,6
2024-03-23 05:54:35.506127,20240323,2024,3,23,5
2024-03-08 23:04:35.506130,20240308,2024,3,8,4
2024-03-16 16:55:35.506134,20240316,2024,3,16,5
2024-08-06 05:30:35.506137,20240806,2024,8,6,1
2024-09-15 11:01:35.506140,20240915,2024,9,15,6
2024-05-28 15:33:35.506143,20240528,2024,5,28,1
2023-12-28 18:24:35.506147,20231228,2023,12,28,3
2024-07-25 04:30:35.506150,20240725,2024,7,25,3
2024-04-13 07:56:35.506153,20240413,2024,4,13,5
2024-10-14 14:17:35.506157,20241014,2024,10,14,0
2024-10-16 08:47:35.506160,20241016,2024,10,16,2
2024-09-25 23:12:35.506163,20240925,2024,9,25,2
2024-03-06 01:35:35.506166,20240306,2024,3,6,2
2023-12-16 15:39:35.506170,20231216,2023,12,16,5
2024-10-17 03:07:35.506173,20241017,2024,10,17,3
2024-08-07 05:08:35.506176,20240807,2024,8,7,2
2024-09-12 14:58:35.506179,20240912,2024,9,12,3
2024-03-19 18:31:35.506183,20240319,2024,3,19,1
2024-05-18 20:40:35.506186,20240518,2024,5,18,5
2024-09-25 18:21:35.506189,20240925,2024,9,25,2
2024-03-24 08:20:35.506193,20240324,2024,3,24,6
2024-09-25 18:58:35.506196,20240925,2024,9,25,2
2023-12-20 11:36:35.506199,20231220,2023,12,20,2
2024-01-23 19:05:35.506203,20240123,2024,1,23,1
2023-12-19 08:30:35.506206,20231219,2023,12,19,1
2024-08-16 00:41:35.506210,20240816,2024,8,16,4
2024-07-03 03:44:35.506213,20240703,2024,7,3,2
2024-01-21 12:03:35.506216,20240121,2024,1,21,6
2024-04-30 14:30:35.506220,20240430,2024,4,30,1
2024-10-15 04:46:35.506223,20241015,2024,10,15,1
2023-10-26 22:10:35.506226,20231026,2023,10,26,3
2024-02-01 19:11:35.506229,20240201,2024,2,1,3
2024-07-17 20:15:35.506233,20240717,2024,7,17,2
2024-05-23 03:27:35.506236,20240523,2024,5,23,3
2024-01-17 22:27:35.506239,20240117,2024,1,17,2
2024-10-17 10:35:35.506243,20241017,2024,10,17,3
2024-08-07 20:20:35.506247,20240807,2024,8,7,2
2023-11-23 16:27:35.506250,20231123,2023,11,23,3
2024-05-09 13:18:35.506253,20240509,2024,5,9,3
2024-02-21 04:34:35.506257,20240221,2024,2,21,2
2024-01-13 14:02:35.506260,20240113,2024,1,13,5
2024-06-06 00:49:35.506263,20240606,2024,6,6,3
2024-08-28 01:40:35.506266,20240828,2024,8,28,2
2024-03-05 17:36:35.506270,20240305,2024,3,5,1
2023-10-27 08:37:35.506273,20231027,2023,10,27,4
2024-04-18 03:07:35.506276,20240418,2024,4,18,3
2024-02-22 15:57:35.506280,20240222,2024,2,22,3
2024-07-01 09:15:35.506283,20240701,2024,7,1,0
2024-09-18 08:00:35.506287,20240918,2024,9,18,2
2024-08-19 01:06:35.506291,20240819,2024,8,19,0
2023-12-01 02:59:35.506297,20231201,2023,12,1,4
2024-09-23 05:23:35.506303,20240923,2024,9,23,0
2024-03-26 23:05:35.506308,20240326,2024,3,26,1
2024-05-29 04:50:35.506314,20240529,2024,5,29,2
2023-12-14 03:32:35.506320,20231214,2023,12,14,3
2024-04-08 14:45:35.506326,20240408,2024,4,8,0
2024-07-01 04:37:35.506332,20240701,2024,7,1,0
2024-08-03 05:04:35.506338,20240803,2024,8,3,5
2024-01-24 01:24:35.506343,20240124,2024,1,24,2
2024-03-29 02:50:35.506346,20240329,2024,3,29,4
2024-05-11 02:11:35.506350,20240511,2024,5,11,5
2024-10-20 13:02:35.506353,20241020,2024,10,20,6
2024-05-06 01:28:35.506356,20240506,2024,5,6,0
2023-11-22 07:01:35.506361,20231122,2023,11,22,2
2024-09-10 06:11:35.506366,20240910,2024,9,10,1
2023-12-03 21:11:35.506372,20231203,2023,12,3,6
2023-10-27 12:39:35.506378,20231027,2023,10,27,4
2024-09-01 16:06:35.506384,20240901,2024,9,1,6
2024-09-13 16:41:35.506390,20240913,2024,9,13,4
2024-01-29 23:27:35.506394,20240129,2024,1,29,0
2024-08-05 04:15:35.506398,20240805,2024,8,5,0
2024-04-10 22:31:35.506401,20240410,2024,4,10,2
2024-06-20 06:10:35.506404,20240620,2024,6,20,3
2024-10-13 17:07:35.506408,20241013,2024,10,13,6
2024-06-08 03:28:35.506411,20240608,2024,6,8,5
2024-08-24 04:08:35.506414,20240824,2024,8,24,5
2024-08-19 15:31:35.506417,20240819,2024,8,19,0
2023-11-14 22:33:35.506421,20231114,2023,11,14,1
2024-08-12 13:38:35.506424,20240812,2024,8,12,0
2024-02-07 17:05:35.506427,20240207,2024,2,7,2
2024-09-11 20:57:35.506432,20240911,2024,9,11,2
2023-11-14 07:02:35.506438,20231114,2023,11,14,1
2024-04-05 17:02:35.506444,20240405,2024,4,5,4
2024-01-03 04:10:35.506449,20240103,2024,1,3,2
2024-05-05 00:36:35.506455,20240505,2024,5,5,6
2023-10-23 01:14:35.506460,20231023,2023,10,23,0
2024-01-12 20:27:35.506467,20240112,2024,1,12,4
2024-09-08 22:58:35.506472,20240908,2024,9,8,6
2024-02-09 19:01:35.506478,20240209,2024,2,9,4
2024-06-24 11:32:35.506484,20240624,2024,6,24,0
2023-11-22 07:01:35.506490,20231122,2023,11,22,2
2024-10-09 07:33:35.506496,20241009,2024,10,9,2
2023-11-04 04:28:35.506502,20231104,2023,11,4,5
2024-10-15 22:09:35.506508,20241015,2024,10,15,1
2024-02-07 04:22:35.506514,20240207,2024,2,7,2
